"R02183"	"!0 sugar rule, 1 before, 1 in Kegg"	0	"UDP-N-acetyl-D-galactosamine + Polypeptide = UDP + N-Acetyl-D-galactosaminyl-polypeptide"	"C00203 + C00403 = C00015 + C04387"	203	4387	403	4387						"2.4.1.41"																																																																					"UDP-N-acetyl-D-galactosamine:polypeptide N-acetylgalactosaminyl transferase"			"RP: A00037  C00015_C00203 main"
"R02184"	"!0 in Kegg, 0+1 in Brenda"	0	"ATP + (Phosphate)n = ADP + (Phosphate)n"	"C00002 + C00404 = C00008 + C00404"	404	404								"2.7.4.1"																																																																					"ATP:polyphosphate phosphotransferase"			"RP: A00003  C00002_C00008 main"
"R02185"	"!3 pairs!? => no, only 2 pairs, C-flow!"	0	"(Phosphate)n + D-Glucose = (Phosphate)n + D-Glucose 6-phosphate"	"C00404 + C00031 = C00404 + C00092"	31	92	404	404						"2.7.1.63"																																																																					"Polyphosphate:D-glucose 6-phosphotransferase"			"RP: A00060  C00031_C00092 main"
"R02186"	"!no c.m."	0	"Dolichyl diphosphate + (Phosphate)n = Dolichyl phosphate + (Phosphate)n"	"C00621 + C00404 = C00110 + C00404"	404	404	621	110						"2.7.4.20"																																																																					"Dolichyl-diphosphate:polyphosphate phosphotransferase"			"RP: A00353  C00110_C00621 main"
"R02187"	"!2 Pairs!?! C-flow"	0	"(Phosphate)n + beta-D-Glucose = (Phosphate)n + beta-D-Glucose 6-phosphate"	"C00404 + C00221 = C00404 + C01172"	221	1172	404	404						"2.7.1.63"																																																																					"Polyphosphate:D-glucose 6-phosphotransferase"	"KO: K00886  polyphosphate glucokinase"	"PATH: rn00010  Glycolysis / Gluconeogenesis"	
"R02188"		0	"3-Phospho-D-glyceroyl phosphate + (Phosphate)n = 3-Phosphoglycerate + (Phosphate)n"	"C00236 + C00404 = C00597 + C00404"	404	404	236	597						"2.7.4.17"																																																																					"3-Phospho-D-glyceroyl-phosphate:polyphosphate phosphotransferase"			
"R02189"	"!2 Pairs!?! C-flow"	1	"(Phosphate)n + alpha-D-Glucose = (Phosphate)n + alpha-D-Glucose 6-phosphate"	"C00404 + C00267 = C00404 + C00668"	267	668	404	404						"2.7.1.63"																																																																					"Polyphosphate:D-glucose 6-phosphotransferase"	"KO: K00886  polyphosphate glucokinase"	"PATH: rn00010  Glycolysis / Gluconeogenesis"	"RP: A00216  C00267_C00668 main"
"R02190"		1	"N-Carbamoyl-D-amino acid + H2O = D-Amino acid + NH3 + CO2"	"C05226 + C00001 = C00405 + C00014 + C00011"	5226	405								"3.5.1.77"																																																																					"N -Carbamoyl-D-amino acid amidohydrolase"			"RP: A02036  C00405_C05226 main"
"R02191"		1	"Acetyl-CoA + D-Amino acid = CoA + N-Acetyl-D-amino acid"	"C00024 + C00405 = C00010 + C03135"	24	3135	405	3135						"2.3.1.36"																																																																					"Acetyl-CoA:D-amino-acid N-acetyltransferase"			"RP: A00007  C00010_C00024 main
RP: A02037  C00405_C03135 main
RP: A06893  C00024_C03135 trans"
"R02192"		1	"N-Acyl-D-amino acid + H2O = Acid + D-Amino acid"	"C06378 + C00001 = C00174 + C00405"	6378	174	6378	405						"3.5.1.81"																																																																					"N-Acyl-D-amino acid amidohydrolase"			
"R02193"		1	"Feruloyl-CoA + NADPH + H+ = Coniferyl aldehyde + CoA + NADP+ "	"C00406 + C00005 + C00080 = C02666 + C00010 + C00006 "	406	2666								"1.2.1.44"																																																																					"Coniferyl aldehyde:NADP+ oxidoreductase (CoA-cinnamoylating)"	"KO: K05347  cinnamoyl-CoA reductase"	"PATH: rn00940  Stilbene, coumarine and lignin biosynthesis"	"RP: A00065  C00010_C00406 main
RP: A02040  C00406_C02666 main"
"R02194"		1	"ATP + Ferulate + CoA = AMP + Pyrophosphate + Feruloyl-CoA"	"C00002 + C01494 + C00010 = C00020 + C00013 + C00406"	1494	406								"6.2.1.12"																																																																					"Ferulate:CoA ligase (AMP-forming)"	"KO: K01904  4-coumarate--CoA ligase"	"PATH: rn00940  Stilbene, coumarine and lignin biosynthesis"	"RP: A00065  C00010_C00406 main
RP: A00358  C00406_C01494 main"
"R02195"		1	"Feruloyl-CoA + Quinate = CoA + O-Feruloylquinate"	"C00406 + C00296 = C00010 + C02572"	406	2572	296	2572						"2.3.1.99"																																																																					"Feruloyl-CoA:quinate O-(hydroxycinnamoyl)transferase"			"RP: A00065  C00010_C00406 main
RP: A02041  C00296_C02572 main
RP: A06894  C00406_C02572 trans"
"R02196"	"!?0 in Brenda, wrong dir. KEGG?!"	0	"L-Isoleucine + NAD+ + H2O = (S)-3-Methyl-2-oxopentanoic acid + NH3 + NADH + H+"	"C00407 + C00003 + C00001 = C00671 + C00014 + C00004 + C00080"	407	671								"1.4.1.9"																																																																					"L-Isoleucine:NAD+ oxidoreductase(deaminating)"	"KO: K00263  leucine dehydrogenase"	"PATH: rn00290  Valine, leucine and isoleucine biosynthesis"	"RP: A02042  C00407_C00671 main"
"R02197"	"!0 Kegg"	1	"L-Isoleucine + Oxygen + H2O = 3-Methyl-2-oxopentanoate + NH3 + H2O2"	"C00407 + C00007 + C00001 = C03465 + C00014 + C00027"	407	3465								"1.4.3.2"																																																																					"L-Isoleucine:oxygen oxidoreductase (deaminating)"	"KO: K03334  L-amino-acid oxidase"	"PATH: rn00280  Valine, leucine and isoleucine degradation"	"RP: A00361  C00407_C03465 main"
"R02198"	"!2 pairs C-flow, 1 Kegg, 0 Brenda, 1 before"	0	"L-Isoleucine + 2-Oxoglutarate = 3-Methyl-2-oxopentanoate + L-Glutamate"	"C00407 + C00026 = C03465 + C00025"	26	25	407	3465						"2.6.1.42"																																																																					"L-Isoleucine:2-oxoglutarate aminotransferase"	"KO: K00826  branched-chain amino acid aminotransferase"	"PATH: rn00280  Valine, leucine and isoleucine degradation"	"RP: A00014  C00025_C00026 main
RP: A00361  C00407_C03465 main
RP: A05932  C00025_C00407 trans
RP: A06897  C00026_C03465 trans"
"R02199"	"!!!?0 in Brenda, 1 both dir. In KEGG!? Less reactions? 2 pairs C-flow"	0	"L-Isoleucine + 2-Oxoglutarate = (S)-3-Methyl-2-oxopentanoic acid + L-Glutamate"	"C00407 + C00026 = C00671 + C00025"	26	25	407	671						"2.6.1.42"																																																																					"L-Isoleucine:2-oxoglutarate aminotransferase"	"KO: K00826  branched-chain amino acid aminotransferase"	"PATH: rn00290  Valine, leucine and isoleucine biosynthesis"	"RP: A00014  C00025_C00026 main
RP: A02042  C00407_C00671 main
RP: A05932  C00025_C00407 trans"
"R02200"	"!2 pairs C-flow"	0	"L-Valine + (S)-3-Methyl-2-oxopentanoic acid = 3-Methyl-2-oxobutanoic acid + L-Isoleucine"	"C00183 + C00671 = C00141 + C00407"	183	141	671	407						"2.6.1.32"																																																																					"Valine:(S)-3-methyl-2-oxopentanoate aminotransferase"			"RP: A00097  C00141_C00183 main
RP: A02042  C00407_C00671 main
RP: A06899  C00183_C00407 trans
RP: A06900  C00141_C00671 trans"
"R02201"		1	"delta1-Piperideine-2-carboxylate + NADH + H+ = L-Pipecolate + NAD+ "	"C04092 + C00004 + C00080 = C00408 + C00003 "	4092	408								"1.5.1.1"	"1.5.1.21"																																																																				"L-Pipecolate:NAD+ 2-oxidoreductase"		"PATH: rn00310  Lysine degradation"	"RP: A00366  C00408_C04092 main"
																																																																																						
"R02203"		1	"delta1-Piperideine-2-carboxylate + NADPH + H+ = L-Pipecolate + NADP+ "	"C04092 + C00005 + C00080 = C00408 + C00006 "	4092	408								"1.5.1.1"	"1.5.1.21"																																																																				"L-Pipecolate:NADP+ 2-oxidoreductase"		"PATH: rn00310  Lysine degradation"	"RP: A00366  C00408_C04092 main"
"R02204"		1	"L-Pipecolate + Oxygen = 2,3,4,5-Tetrahydropyridine-2-carboxylate + H2O2"	"C00408 + C00007 = C00450 + C00027"	408	450								"1.5.3.7"																																																																					"L-Pipecolate:oxygen 1,6-oxidoreductase"	"KO: K00306  L-pipecolate oxidase"	"PATH: rn00310  Lysine degradation"	"RP: A00243  C00408_C00450 main"
"R02205"		1	"L-Pipecolate + FAD = FADH2 + 2,3,4,5-Tetrahydropyridine-2-carboxylate"	"C00408 + C00016 = C01352 + C00450"	408	450								"1.5.99.3"																																																																					"L-Pipecolate:(acceptor) 1,6-oxidoreductase"		"PATH: rn00310  Lysine degradation"	"RP: A00243  C00408_C00450 main"
"R02206"		0	"L-Pipecolate + Acceptor = 2,3,4,5-Tetrahydropyridine-2-carboxylate + Reduced acceptor"	"C00408 + C00028 = C00450 + C00030"	408	450								"1.5.99.3"																																																																					"L-Pipecolate:(acceptor) 1,6-oxidoreductase"			"RP: A00243  C00408_C00450 main"
"R02207"		1	"Progesterone + NADH = 20alpha-Hydroxy-4-pregnen-3-one + NAD+ "	"C00410 + C00004 = C04042 + C00003 "	410	4042								"1.1.1.149"																																																																					"20alpha-Hydroxy-4-pregnen-3-one:NAD+ 20-oxidoreductase"	"KO: K05295  20alpha-hydroxysteroid dehydrogenase"	"PATH: rn00140  C21-Steroid hormone metabolism"	"RP: A00372  C00410_C04042 main"
"R02208"		1	"Progesterone + NADPH + H+ = 5alpha-Pregnane-3,20-dione + NADP+ "	"C00410 + C00005 + C00080 = C03681 + C00006 "	410	3681								"1.3.1.30"																																																																					"5alpha-pregnane-3,20-dione:NADP+ 5-oxidoreductase"		"PATH: rn00140  C21-Steroid hormone metabolism"	"RP: A02043  C00410_C03681 main"
"R02209"		1	"Progesterone + NADPH = 20alpha-Hydroxy-4-pregnen-3-one + NADP+ "	"C00410 + C00005 = C04042 + C00006 "	410	4042								"1.1.1.149"																																																																					"20alpha-Hydroxy-4-pregnen-3-one:NADP+ 20-oxidoreductase"	"KO: K05295  20alpha-hydroxysteroid dehydrogenase"	"PATH: rn00140  C21-Steroid hormone metabolism"	"RP: A00372  C00410_C04042 main"
"R02210"		1	"Progesterone + Oxygen + NADPH = Testosterone acetate + NADP+ + H2O"	"C00410 + C00007 + C00005 = C03027 + C00006 + C00001"	410	3027								"1.14.13.54"																																																																					"Ketosteroid,NADPH:oxygen oxidoreductase (20-hydroxylating, ester-producing/20-hydroxylating, side-chain cleaving/17-hydroxylating, lactonizing)"			
"R02211"		1	"Progesterone + Reduced acceptor + Oxygen = 17alpha-Hydroxyprogesterone + Acceptor + H2O"	"C00410 + C00030 + C00007 = C01176 + C00028 + C00001"	410	1176								"1.14.99.9"																																																																					"Progesterone,hydrogen-donor:oxygen oxidoreductase (17-alpha-hydroxylating)"	"KO: K00512  cytochrome P450, family 17, subfamily A (steroid
17alpha-monooxygenase)"	"PATH: rn00140  C21-Steroid hormone metabolism"	
"R02212"		1	"Progesterone + Reduced acceptor + Oxygen = Testosterone acetate + Acceptor + H2O"	"C00410 + C00030 + C00007 = C03027 + C00028 + C00001"	410	3027								"1.14.99.4"																																																																					"Progesterone,hydrogen-donor:oxygen oxidoreductase (hydroxylating)"			
"R02213"		1	"Progesterone + Reduced acceptor + Oxygen = 11-Deoxycorticosterone + Acceptor + H2O"	"C00410 + C00030 + C00007 = C03205 + C00028 + C00001"	410	3205								"1.14.99.10"																																																																					"Progesterone,hydrogen-donor:oxygen oxidoreductase (21-hydroxylating)"	"KO: K00513  cytochrome P450, family 21, subfamily A (steroid
21-monooxygenase)"	"PATH: rn00140  C21-Steroid hormone metabolism"	
"R02214"		1	"Progesterone + Reduced acceptor + Oxygen = 11alpha-Hydroxyprogesterone + Acceptor + H2O"	"C00410 + C00030 + C00007 = C03747 + C00028 + C00001"	410	3747								"1.14.99.14"																																																																					"Progesterone,hydrogen-donor:oxygen oxidoreductase (11alpha-hydroxylating)"		"PATH: rn00140  C21-Steroid hormone metabolism"	
"R02215"		1	"Progesterone + Reduced acceptor = 5beta-Pregnane-3,20-dione + Acceptor "	"C00410 + C00030 = C05479 + C00028 "	410	5479								"1.3.99.6"																																																																					"5beta-Pregnane-3,20-dione:(acceptor) delta4-oxidoreductase"	"KO: K00251  3-oxo-5beta-steroid 4-dehydrogenase"	"PATH: rn00140  C21-Steroid hormone metabolism"	"RP: A00383  C00410_C05479 main"
"R02216"		0	"Pregnenolone + NAD+ = Progesterone + NADH + H+"	"C01953 + C00003 = C00410 + C00004 + C00080"	1953	410								"1.1.1.145"	"5.3.3.1"																																																																				"Pregnenolone:NAD+ 3-oxidoreductase"	"KO: K00070  3beta-hydroxy-delta5-steroid dehydrogenase
KO: K01822  steroid delta-isomerase"	"PATH: rn00140  C21-Steroid hormone metabolism"	
"R02217"		0	"Pregnenolone + NADP+ = Progesterone + NADPH + H+"	"C01953 + C00006 = C00410 + C00005 + C00080"	1953	410								"1.1.1.145"	"5.3.3.1"																																																																				"Pregnenolone:NADP+ 3-oxidoreductase"	"KO: K00070  3beta-hydroxy-delta5-steroid dehydrogenase
KO: K01822  steroid delta-isomerase"	"PATH: rn00140  C21-Steroid hormone metabolism"	
"R02218"		1	"Progesterone + Reduced ferredoxin + Oxygen = 11beta-Hydroxyprogesterone + Oxidized ferredoxin + H2O"	"C00410 + C00138 + C00007 = C05498 + C00139 + C00001"	410	5498								"1.14.15.4"																																																																					"Progesterone,reduced ferredoxin:oxygen oxidoreductase (11-hydroxylating)"	"KO: K00497  cytochrome P450, family 11, subfamily B (steroid
11beta-monooxygenase)"	"PATH: rn00140  C21-Steroid hormone metabolism"	
"R02219"		1	"Progesterone + NADPH + H+ = 5beta-Pregnane-3,20-dione + NADP+"	"C00410 + C00005 + C00080 = C05479 + C00006"	410	5479								"1.3.1.3"	"1.3.99.6"																																																																				"3-Oxo-5beta-steroid:NADP+ delta4-oxidoreductase"	"KO: K00251  3-oxo-5beta-steroid 4-dehydrogenase"	"PATH: rn00140  C21-Steroid hormone metabolism"	"RP: A00383  C00410_C05479 main"
"R02220"		1	"Sinapoyl-CoA + NADPH = Sinapoyl aldehyde + CoA + NADP+ "	"C00411 + C00005 = C05610 + C00010 + C00006 "	411	5610								"1.2.1.44"																																																																					"2-Aminomuconate aminohydrolase"	"KO: K05347  cinnamoyl-CoA reductase"	"PATH: rn00940  Stilbene, coumarine and lignin biosynthesis"	"RP: A00095  C00010_C00411 main
RP: A02048  C00411_C05610 main"
"R02221"		1	"ATP + Sinapate + CoA = AMP + Pyrophosphate + Sinapoyl-CoA"	"C00002 + C00482 + C00010 = C00020 + C00013 + C00411"	482	411								"6.2.1.12"																																																																					"Sinapate:CoA ligase (AMP-forming)"	"KO: K01904  4-coumarate--CoA ligase"	"PATH: rn00940  Stilbene, coumarine and lignin biosynthesis"	"RP: A00095  C00010_C00411 main
RP: A02049  C00411_C00482 main"
"R02222"	"!wrong balance before => 2 H2O instead only H2O, see Brenda!"	1	"Stearoyl-CoA + 2 Ferrocytochrome b5 + Oxygen + 2 H+ = Oleoyl-CoA + 2 Ferricytochrome b5 + 2 H2O"	"C00412 + 2 C00999 + C00007 + 2 C00080 = C00510 + 2 C00996 + 2 C00001"	412	510								"1.14.19.1"																																																																					"steroyl-CoA,hydrogen-donor:oxygen oxidoreductase"			
"R02223"		1	"Stearoyl-CoA + Malonyl-CoA + 2 NADH + 2 H+ = Eicosanoyl-CoA + CO2 + 2 NAD+ + CoA + H2O"	"C00412 + C00083 + 2 C00004 + 2 C00080 = C02041 + C00011 + 2 C00003 + C00010 + C00001"	412	2041	83	2041						"2.3.1.119"																																																																					"Stearoyl-CoA:malonyl-CoA C-acyltransferase (decarboxylating, oxoacyl- and enoyl-reducing)"			"RP: A00397  C00083_C02041 main
RP: A00398  C00010_C00412 main"
"R02224"		1	"Stearoyl-CoA + Malonyl-CoA + 2 NADPH + 2 H+ = Eicosanoyl-CoA + CO2 + 2 NADP+ + CoA + H2O"	"C00412 + C00083 + 2 C00005 + 2 C00080 = C02041 + C00011 + 2 C00006 + C00010 + C00001"	412	2041	83	2041						"2.3.1.119"																																																																					"Stearoyl-CoA:malonyl-CoA C-acyltransferase (decarboxylating, oxoacyl- and enoyl-reducing)"			"RP: A00397  C00083_C02041 main
RP: A00398  C00010_C00412 main"
"R02225"		1	"ATP + Streptomycin = ADP + Streptomycin 6-phosphate"	"C00002 + C00413 = C00008 + C01138"	413	1138								"2.7.1.72"																																																																					"ATP:streptomycin 6-phosphotransferase"	"KO: K04343  streptomycin 6-kinase"	"PATH: rn00521  Streptomycin biosynthesis"	"RP: A00003  C00002_C00008 main
RP: A00399  C00413_C01138 main
RP: A06905  C00002_C01138 trans"
"R02226"	"!2 pairs C-flow"	1	"ATP + Streptomycin = Pyrophosphate + 3''-Adenylylstreptomycin"	"C00002 + C00413 = C00013 + C03462"	413	3462	2	3462						"2.7.7.47"																																																																					"ATP:streptomycin 3''-adenylyltransferase"			"RP: A02051  C00413_C03462 main
RP: A02052  C00002_C03462 main"
"R02227"		1	"ATP + Streptomycin = ADP + Streptomycin 3''-phosphate"	"C00002 + C00413 = C00008 + C03731"	413	3731								"2.7.1.87"																																																																					"ATP:streptomycin 3''-phosphotransferase"			"RP: A00003  C00002_C00008 main
RP: A02053  C00413_C03731 main
RP: A06906  C00002_C03731 trans"
"R02228"		1	"Streptomycin 6-phosphate + H2O = Streptomycin + Orthophosphate"	"C01138 + C00001 = C00413 + C00009"	1138	413								"3.1.3.39"																																																																					"Streptomycin-6-phosphate phosphohydrolase"	"KO: K04342  streptomycin-6-phosphatase"	"PATH: rn00521  Streptomycin biosynthesis"	"RP: A00399  C00413_C01138 main"
